id,r_date,company_name,sum,category_name,type_name,control_plan,name,supplier_name,vehicle_no,invoice_no,way_bill_no,quantity,price,qty_uom,status_accepted,status_rejected,status_not_attended,invoice_file,waybill_file
937,20-02-2024,Amar Udyog Pvt Ltd,1,Pig Iron,Pig Iron,,PIG IRON,,,,,,,Kg,,,Not Attended,,
938,20-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO8706,,,,,,,Kg,,,Not Attended,,
939,20-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO6463,,,,,,,Kg,,,Not Attended,,
940,20-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO6463,,,,,,,Kg,,,Not Attended,,
941,20-02-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
942,20-02-2024,The Allied Founders Pvt Ltd,1,Others,,,GURUDEV,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
943,20-02-2024,The Allied Founders Pvt Ltd,1,Others,,,GURUDEV,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
944,20-02-2024,The Allied Founders Pvt Ltd,1,Others,,,GURUDEV,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
945,20-02-2024,The Allied Founders Pvt Ltd,1,Others,,,GURUDEV,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
946,20-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:201,,,,,,,Kg,,,Not Attended,,
947,20-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
948,20-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
949,20-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
950,21-02-2024,Amar Udyog Pvt Ltd,1,Others,,,CASTING,,,,,,,Kg,,,Not Attended,,
951,21-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
952,21-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
953,21-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
954,21-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP21B24,,,,,,,Kg,,,Not Attended,,
955,21-02-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,Scrap,,H R SCRAP,,,,,,,Kg,,,Not Attended,,
956,21-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,,SEPRET,,,,,,Kg,,,Not Attended,,
957,22-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
958,22-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
959,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
960,22-02-2024,Supercraft Foundry Pvt Ltd,1,Scrap,CRC Scrap,,RM,,,,,10,,Ton,Accepted,,,,
961,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Others,Pig Iron,,PIG,,,,,,,Kg,,,Not Attended,,
962,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
963,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
964,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
965,22-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP22B24,,,,,,,Kg,,,Not Attended,,
966,22-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,Crc Scrap,,CRCA HAND BUNDLE,,,,,,,Kg,,,Not Attended,,
967,22-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO3469,,,,,,,Kg,,,Not Attended,,
968,22-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO3469,,,,,,,Kg,,,Not Attended,,
969,22-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.NO3468,,,,,,,Kg,,,Not Attended,,
970,22-02-2024,CRM ISPAT PVT LTD,1,Others,,,T.O3468,,,,,,,Kg,,,Not Attended,,
971,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
972,22-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
973,22-02-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,MS Scrap,,M S SCRAP LOOSE,,,,,,,Kg,,,Not Attended,,
974,22-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,Crc Scrap,,CRCA HAND BUNDLE,,,,,,,Kg,,,Not Attended,,
975,22-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,Crc Scrap,,CRCA BUNDLE,,,,,,,Kg,,,Not Attended,,
976,22-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
977,22-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
978,22-02-2024,Amar Udyog Pvt Ltd,1,Others,,,CASTING,,,,,,,Kg,,,Not Attended,,
979,23-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
980,23-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
981,23-02-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
982,23-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
983,23-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
984,23-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
985,23-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
986,23-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
987,23-02-2024,Supercraft Foundry Pvt Ltd,1,Others,Pig Iron,,PIG,,,,,,,Kg,,,Not Attended,,
988,23-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP,,,,,,,Kg,,,Not Attended,,
989,23-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,,CI SCRAP,,,,,,,Kg,,,Not Attended,,
990,23-02-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
991,23-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:450/202324,,,,,,,Kg,,,Not Attended,,
992,23-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
993,23-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK31223/24,,,,,,,Kg,,,Not Attended,,
994,23-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK31223/24,,,,,,,Kg,,,Not Attended,,
995,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
996,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
997,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
998,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
999,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1000,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1001,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1002,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1003,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1004,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS JAAL,MS JAAL,,,,,,Kg,,,Not Attended,,
1005,23-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,Crc Scrap,,CRCA HAND BUNDLE ,,,,,,,Kg,,,Not Attended,,
1006,23-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP,,,,,,,Kg,,,Not Attended,,
1007,23-02-2024,Maxwell Auto Components Pvt Ltd.,1,Scrap,Scrap,,,RVS AGENCY,,,,,,Kg,,,Not Attended,,
1008,23-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP,,,,,,,Kg,,,Not Attended,,
1009,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1010,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1011,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1012,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS JAAL,MS JAAL,,,,,,Kg,,,Not Attended,,
1013,23-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS JAAL,MS JAAL,,,,,,Kg,,,Not Attended,,
1014,24-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1015,24-02-2024,Amar Udyog Pvt Ltd,1,Others,,,MS DAAL,,,,,,,Kg,,,Not Attended,,
1016,24-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1017,24-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1018,24-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1019,24-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1020,24-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1021,24-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
1022,24-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:232415884,,,,,,,Kg,,,Not Attended,,
1023,24-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,Crc Scrap,,CRCA BUNDLE,,,,,,,Kg,,,Not Attended,,
1024,24-02-2024,MANTRI METALLICS PVT LTD,1,Others,CRC Scrap,,CRCA24B24B ,,,,,,,Kg,,,Not Attended,,
1025,24-02-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
1026,26-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,SUPRIYA TRADERS,,,,5,,Ton,Accepted,,,,
1027,26-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1028,26-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1029,26-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1030,26-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,CRC Scrap,,CRC HAND BUNDAL,SS TRADERS,,,,,,Kg,,,Not Attended,,
1031,27-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP27B24 ,MANTRI METALLICS UNIT 1,,,,,,Kg,,,Not Attended,,
1032,27-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1033,27-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1034,27-02-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:22,,,,,,,Kg,,,Not Attended,,
1035,27-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,CRC Scrap,,CRCA HAND BUNDLE,ASL ENTERPRISES,,,,,,Kg,,,Not Attended,,
1036,27-02-2024,Mal Metalliks Pvt. Ltd.,1,Others,CRC Scrap,,CRCA BUNDLE ,K.R.ENTERPRISES,,,,,,Kg,,,Not Attended,,
1037,27-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,,CI SCRAP,MULTI TRADE LINK,,,,,,Kg,,,Not Attended,,
1038,27-02-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,MS Scrap,,M S SCRAP LOOSE,Pravat Febricators Pvt Ltd,,,,,,Kg,,,Not Attended,,
1039,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1040,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1041,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1042,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1043,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1044,27-02-2024,The Allied Founders Pvt Ltd,1,Others,,,SLN,,,,,,,Kg,,,Not Attended,,
1045,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1046,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1047,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1048,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1049,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1050,28-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GM TRADERS,,,,,,Kg,,,Not Attended,,
1051,28-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP-28B24,RITZEE RECYCLING,,,,,,Kg,,,Not Attended,,
1052,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1053,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1054,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1055,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1056,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1057,28-02-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1058,28-02-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1059,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1060,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1061,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1062,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1063,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,GURUDEV TRADERS,,,,,,Kg,,,Not Attended,,
1064,29-02-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1065,29-02-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP- 29B24,RAJHANS FERROUS,,,,,,Kg,,,Not Attended,,
1066,29-02-2024,NIPHA EXPORTS PVT. LTD. SRP (FOUNDRY),1,Scrap,MS Scrap,,SCRAP,,Wb-0000,,,1,,Kg,Accepted,,,,
1067,29-02-2024,The Allied Founders Pvt Ltd,1,Others,,,,VEDANTA ENTERPRISES,,,,5,,Ton,Accepted,,,,
1068,01-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,,CI SCRAP-01C24,HNSN GROUP LLC,,,,,,Kg,,,Not Attended,,
1069,01-03-2024,Supercraft Foundry Pvt Ltd,1,Others,Pig Iron,,PIG,,,,,,,Kg,,,Not Attended,,
1070,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,CASTING,,,,,,,Kg,,,Not Attended,,
1071,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,DAAL,,,,,,,Kg,,,Not Attended,,
1072,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,DAAL,,,,,,,Kg,,,Not Attended,,
1073,01-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP1C24,,,,,,,Kg,,,Not Attended,,
1074,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
1075,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
1076,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
1077,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
1078,01-03-2024,Amar Udyog Pvt Ltd,1,Others,,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
1079,02-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP-2C24 ,KP STEEL,,,,,,Kg,,,Not Attended,,
1080,02-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:62026914,,,,,,,Kg,,,Not Attended,,
1081,02-03-2024,Supercraft Foundry Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1082,02-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK32923/24,,,,,,,Kg,,,Not Attended,,
1083,02-03-2024,Supercraft Foundry Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1084,03-03-2024,MANTRI METALLICS PVT LTD,1,Others,CRC Scrap,,CRCA -03C24,RITZEE RECYCLING,,,,,,Kg,,,Not Attended,,
1085,03-03-2024,MANTRI METALLICS PVT LTD,1,Others,CRC Scrap,,CRCA -03C24,MADHUBAN STEEL,,,,,,Kg,,,Not Attended,,
1086,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1087,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP2,,,,,,,Kg,,,Not Attended,,
1088,04-03-2024,Rudra Casting Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1089,04-03-2024,Rudra Casting Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1090,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1091,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1092,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1093,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1094,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1095,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1096,04-03-2024,Rudra Casting Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1097,04-03-2024,Rudra Casting Pvt Ltd,1,Others,MS Scrap,,MS,,,,,,,Kg,,,Not Attended,,
1098,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1099,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1100,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1101,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1102,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS SCRAP,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
1103,04-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1104,04-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:295,,,,,,,Kg,,,Not Attended,,
1105,04-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:295,,,,,,,Kg,,,Not Attended,,
1106,04-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:296,,,,,,,Kg,,,Not Attended,,
1107,05-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP-05C24,LUMINAZ SAFETY GLASS,,,,,,Kg,,,Not Attended,,
1108,05-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1109,05-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK33423/24,,,,,,,Kg,,,Not Attended,,
1110,05-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK33423/24,,,,,,,Kg,,,Not Attended,,
1111,05-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP 05C24B,MADHUBAN STEEL,,,,,,Kg,,,Not Attended,,
1112,06-03-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1113,06-03-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1114,06-03-2024,Mal Metalliks Pvt. Ltd.,1,Others,CRC Scrap,,CRCA BUNDLE,SHREE SAI TRADING,,,,,,Kg,,,Not Attended,,
1115,06-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:232416343,,,,,,,Kg,,,Not Attended,,
1116,06-03-2024,Alchemy Precision Cast Pvt Ltd,1,Others,,,INVNO:SAK33623/24,,,,,,,Kg,,,Not Attended,,
1117,07-03-2024,Rudra Casting Pvt Ltd,1,Scrap,MS Scrap,,SS430 SCRAP,Victora,,,,7.7,,Ton,Accepted,,,,
1118,07-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP-07C24,LUMINAZ SAFETY GLASS,,,,,,Kg,,,Not Attended,,
1119,07-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,5,,Ton,Accepted,,,,
1120,07-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,5,,Ton,Accepted,,,,
1121,07-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,5,,Ton,Accepted,,,,
1122,08-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP-08C24,ALTECH ALLOYS,,,,,,Kg,,,Not Attended,,
1123,08-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS Scrap,,SS 316 SCRAP,Shri Shyam,,,,470,,Kg,Accepted,,,,
1124,08-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAPRITZEE,,,,,,,Kg,,,Not Attended,,
1125,08-03-2024,Rudra Casting Pvt Ltd,1,Scrap,SS SCRAP,,SS SCRAP,,,,,,,Kg,,,Not Attended,,
1126,08-03-2024,Jaiswal Steel Industries Pvt Ltd,1,Scrap,MS Scrap,,MS,,,,,30,42,Ton,Accepted,,,,
1127,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
1128,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
1129,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1130,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1131,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1132,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1133,08-03-2024,The Allied Founders Pvt Ltd,1,Others,,,,KALINGA TRADERS,,,,,,Kg,,,Not Attended,,
1134,08-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRCA SCRAP,,CRCA SCRAP-08C24 ,SONANA TRADING,,,,,,Kg,,,Not Attended,,
1135,08-03-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS SCRAP,,MS SCRAP-08C24 ,LUMINAZ SAFETY GLASS,,,,,,Kg,,,Not Attended,,
1136,09-03-2024,Urmil Technofab,1,Scrap,Hi Cr Scrap,,HI CR 1  SCRAP,,,,,,,Kg,,,Not Attended,,
1137,09-03-2024,Urmil Technofab,1,Scrap,Hi Cr Scrap,,HI CR 2  SCRAP,,,,,,,Kg,,,Not Attended,,
1138,09-03-2024,Urmil Technofab,1,Scrap,Hi Cr Scrap,,HI CR 3 SCRAP,,,,,,,Kg,,,Not Attended,,
1139,09-03-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1140,09-03-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
1141,09-03-2024,CRM ISPAT PVT LTD,1,Others,,,1674,,,,,,,Kg,,,Not Attended,,
